x,y,z,old_gid,gid,dim1,dim2,dim3,dim01
1896.917,21300.826,38.172,900,81,2,2,2,2
1896.894,21300.824,38.173,900,81,2,2,2,2
1896.956,21300.828,38.173,900,81,2,2,2,2
1896.894,21300.865,38.173,900,81,2,2,2,2
1896.979,21300.83,38.173,900,81,2,2,2,2
1896.922,21300.826,38.174,900,81,2,2,2,2
1896.942,21300.867,38.171,900,81,2,2,2,2
1896.983,21300.75,38.174,900,81,2,2,2,2
1896.884,21300.783,38.175,900,81,2,2,2,2
1896.984,21300.83,38.174,900,81,2,2,2,2
1896.922,21300.785,38.173,900,81,2,2,2,2
1896.88,21300.863,38.172,900,81,2,2,2,2
1896.946,21300.828,38.173,900,81,2,2,2,2
1896.985,21300.871,38.171,900,81,2,2,2,2
1896.889,21300.863,38.171,900,81,2,2,2,2
1896.922,21300.865,38.172,900,81,2,2,2,2
1896.946,21300.787,38.172,900,81,2,2,2,2
1896.884,21300.824,38.17,900,81,2,2,2,2
1896.984,21300.789,38.173,900,81,2,2,2,2
1896.941,21300.787,38.173,900,81,2,2,2,2
1896.903,21300.785,38.175,900,81,2,2,2,2
1896.885,21300.863,38.171,900,81,2,2,2,2
1896.917,21300.785,38.173,900,81,2,2,2,2
1896.993,21300.75,38.174,900,81,2,2,2,2
1896.927,21300.867,38.173,900,81,2,2,2,2
1896.889,21300.783,38.166,900,81,2,2,2,2
1896.999,21300.871,38.172,900,81,2,2,2,2
1896.998,21300.832,38.172,900,81,2,2,2,2
1896.941,21300.828,38.175,900,81,2,2,2,2
1896.936,21300.787,38.171,900,81,2,2,2,2
1896.931,21300.787,38.172,900,81,2,2,2,2
1896.998,21300.791,38.173,900,81,2,2,2,2
1896.988,21300.75,38.174,900,81,2,2,2,2
1896.908,21300.865,38.173,900,81,2,2,2,2
1896.936,21300.826,38.173,900,81,2,2,2,2
1896.975,21300.83,38.171,900,81,2,2,2,2
1896.994,21300.871,38.172,900,81,2,2,2,2
1896.95,21300.787,38.17,900,81,2,2,2,2
1896.903,21300.865,38.171,900,81,2,2,2,2
1896.951,21300.867,38.171,900,81,2,2,2,2
1896.937,21300.867,38.172,900,81,2,2,2,2
1896.898,21300.824,38.171,900,81,2,2,2,2
1896.889,21300.824,38.172,900,81,2,2,2,2
1896.961,21300.869,38.173,900,81,2,2,2,2
1896.964,21300.789,38.174,900,81,2,2,2,2
1896.96,21300.789,38.171,900,81,2,2,2,2
1896.965,21300.869,38.173,900,81,2,2,2,2
1896.913,21300.865,38.173,900,81,2,2,2,2
1896.974,21300.75,38.173,900,81,2,2,2,2
1896.932,21300.826,38.173,900,81,2,2,2,2
1896.879,21300.783,38.174,900,81,2,2,2,2
1896.974,21300.789,38.175,900,81,2,2,2,2
1896.993,21300.791,38.172,900,81,2,2,2,2
1896.997,21300.75,38.175,900,81,2,2,2,2
1896.975,21300.869,38.172,900,81,2,2,2,2
1896.965,21300.828,38.169,900,81,2,2,2,2
1896.994,21300.83,38.17,900,81,2,2,2,2
1896.947,21300.867,38.171,900,81,2,2,2,2
1896.989,21300.871,38.172,900,81,2,2,2,2
1896.989,21300.83,38.172,900,81,2,2,2,2
1896.951,21300.828,38.171,900,81,2,2,2,2
1896.932,21300.867,38.173,900,81,2,2,2,2
1896.969,21300.789,38.173,900,81,2,2,2,2
1896.913,21300.826,38.171,900,81,2,2,2,2
1896.97,21300.83,38.173,900,81,2,2,2,2
1896.988,21300.791,38.174,900,81,2,2,2,2
1896.899,21300.865,38.173,900,81,2,2,2,2
1896.898,21300.785,38.169,900,81,2,2,2,2
1896.927,21300.826,38.173,900,81,2,2,2,2
1896.88,21300.822,38.172,900,81,2,2,2,2
1896.97,21300.869,38.172,900,81,2,2,2,2
1896.908,21300.824,38.172,900,81,2,2,2,2
1897.31,21300.932,38.166,900,121,2,2,2,2
1897.335,21300.895,38.166,900,121,2,2,2,2
1897.28,21300.891,38.167,900,121,2,2,2,2
1897.335,21300.934,38.165,900,121,2,2,2,2
1897.281,21300.93,38.166,900,121,2,2,2,2
1897.331,21300.975,38.163,900,121,2,2,2,2
1897.355,21300.975,38.164,900,121,2,2,2,2
1897.291,21300.932,38.165,900,121,2,2,2,2
1897.351,21300.895,38.159,900,121,2,2,2,2
1897.33,21300.934,38.165,900,121,2,2,2,2
1897.33,21300.895,38.166,900,121,2,2,2,2
1897.291,21300.971,38.165,900,121,2,2,2,2
1897.266,21300.969,38.164,900,121,2,2,2,2
1897.266,21300.93,38.166,900,121,2,2,2,2
1897.265,21300.889,38.168,900,121,2,2,2,2
1897.286,21300.891,38.165,900,121,2,2,2,2
1897.35,21300.936,38.166,900,121,2,2,2,2
1897.321,21300.893,38.164,900,121,2,2,2,2
1897.356,21300.936,38.163,900,121,2,2,2,2
1897.355,21300.895,38.164,900,121,2,2,2,2
1897.361,21300.896,38.163,900,121,2,2,2,2
1897.36,21300.977,38.164,900,121,2,2,2,2
1897.261,21300.969,38.167,900,121,2,2,2,2
1897.296,21300.971,38.164,900,121,2,2,2,2
1897.296,21300.932,38.166,900,121,2,2,2,2
1897.256,21300.889,38.167,900,121,2,2,2,2
1897.32,21300.934,38.166,900,121,2,2,2,2
1897.295,21300.891,38.166,900,121,2,2,2,2
1897.261,21300.93,38.165,900,121,2,2,2,2
1897.32,21300.973,38.165,900,121,2,2,2,2
1897.345,21300.936,38.164,900,121,2,2,2,2
1897.27,21300.93,38.167,900,121,2,2,2,2
1897.287,21300.971,38.159,900,121,2,2,2,2
1897.351,21300.975,38.163,900,121,2,2,2,2
1897.345,21300.975,38.167,900,121,2,2,2,2
1897.316,21300.893,38.164,900,121,2,2,2,2
1897.346,21300.895,38.163,900,121,2,2,2,2
1897.305,21300.932,38.167,900,121,2,2,2,2
1897.325,21300.973,38.164,900,121,2,2,2,2
1897.305,21300.973,38.166,900,121,2,2,2,2
1897.271,21300.889,38.166,900,121,2,2,2,2
1897.34,21300.975,38.164,900,121,2,2,2,2
1897.251,21300.969,38.167,900,121,2,2,2,2
1897.316,21300.973,38.164,900,121,2,2,2,2
1897.365,21300.896,38.164,900,121,2,2,2,2
1897.315,21300.934,38.168,900,121,2,2,2,2
1897.306,21300.893,38.161,900,121,2,2,2,2
1897.3,21300.932,38.167,900,121,2,2,2,2
1897.37,21300.936,38.165,900,121,2,2,2,2
1897.365,21300.977,38.165,900,121,2,2,2,2
1897.325,21300.893,38.168,900,121,2,2,2,2
1897.31,21300.973,38.165,900,121,2,2,2,2
1897.285,21300.932,38.167,900,121,2,2,2,2
1897.365,21300.936,38.163,900,121,2,2,2,2
1897.37,21300.896,38.163,900,121,2,2,2,2
1897.292,21300.891,38.16,900,121,2,2,2,2
1897.271,21300.969,38.167,900,121,2,2,2,2
1897.251,21300.889,38.166,900,121,2,2,2,2
1897.336,21300.975,38.163,900,121,2,2,2,2
1897.325,21300.934,38.165,900,121,2,2,2,2
1897.34,21300.895,38.167,900,121,2,2,2,2
1897.276,21300.971,38.166,900,121,2,2,2,2
1897.251,21300.928,38.166,900,121,2,2,2,2
1897.301,21300.973,38.164,900,121,2,2,2,2
1897.256,21300.969,38.166,900,121,2,2,2,2
1897.256,21300.928,38.166,900,121,2,2,2,2
1897.31,21300.893,38.167,900,121,2,2,2,2
1897.3,21300.893,38.166,900,121,2,2,2,2
1897.275,21300.891,38.167,900,121,2,2,2,2
1897.281,21300.971,38.16,900,121,2,2,2,2
1897.34,21300.934,38.166,900,121,2,2,2,2
1897.36,21300.936,38.167,900,121,2,2,2,2
1897.26,21300.889,38.169,900,121,2,2,2,2
1897.276,21300.93,38.163,900,121,2,2,2,2
1897.371,21300.977,38.161,900,121,2,2,2,2
1897.931,21297.455,38.201,1001,141,2,2,2,2
1897.903,21297.453,38.202,1001,141,2,2,2,2
1897.959,21297.455,38.2,1001,141,2,2,2,2
1897.892,21297.451,38.201,1001,141,2,2,2,2
1897.98,21297.416,38.203,1001,141,2,2,2,2
1897.987,21297.416,38.201,1001,141,2,2,2,2
1897.891,21297.41,38.203,1001,141,2,2,2,2
1897.974,21297.375,38.204,1001,141,2,2,2,2
1897.977,21297.498,38.199,1001,141,2,2,2,2
1897.887,21297.492,38.201,1001,141,2,2,2,2
1897.953,21297.496,38.202,1001,141,2,2,2,2
1897.914,21297.494,38.203,1001,141,2,2,2,2
1897.913,21297.453,38.204,1001,141,2,2,2,2
1897.914,21297.412,38.202,1001,141,2,2,2,2
1897.953,21297.414,38.2,1001,141,2,2,2,2
1897.953,21297.455,38.202,1001,141,2,2,2,2
1897.919,21297.412,38.203,1001,141,2,2,2,2
1897.986,21297.375,38.201,1001,141,2,2,2,2
1897.937,21297.455,38.201,1001,141,2,2,2,2
1897.92,21297.494,38.201,1001,141,2,2,2,2
1897.947,21297.496,38.203,1001,141,2,2,2,2
1897.982,21297.498,38.201,1001,141,2,2,2,2
1897.975,21297.457,38.202,1001,141,2,2,2,2
1897.925,21297.453,38.203,1001,141,2,2,2,2
1897.881,21297.492,38.203,1001,141,2,2,2,2
1897.886,21297.41,38.202,1001,141,2,2,2,2
1897.881,21297.451,38.202,1001,141,2,2,2,2
1897.981,21297.457,38.201,1001,141,2,2,2,2
1897.947,21297.414,38.201,1001,141,2,2,2,2
1897.908,21297.412,38.202,1001,141,2,2,2,2
1897.948,21297.455,38.2,1001,141,2,2,2,2
1897.983,21297.375,38.196,1001,141,2,2,2,2
1897.942,21297.455,38.201,1001,141,2,2,2,2
1897.941,21297.414,38.202,1001,141,2,2,2,2
1897.97,21297.416,38.2,1001,141,2,2,2,2
1897.931,21297.496,38.201,1001,141,2,2,2,2
1897.909,21297.494,38.201,1001,141,2,2,2,2
1897.88,21297.41,38.202,1001,141,2,2,2,2
1897.897,21297.41,38.203,1001,141,2,2,2,2
1897.965,21297.416,38.199,1001,141,2,2,2,2
1897.904,21297.494,38.201,1001,141,2,2,2,2
1897.993,21297.459,38.2,1001,141,2,2,2,2
1897.935,21297.414,38.204,1001,141,2,2,2,2
1897.876,21297.492,38.201,1001,141,2,2,2,2
1897.959,21297.498,38.201,1001,141,2,2,2,2
1897.971,21297.457,38.199,1001,141,2,2,2,2
1897.998,21297.459,38.201,1001,141,2,2,2,2
1897.892,21297.492,38.202,1001,141,2,2,2,2
1897.965,21297.457,38.2,1001,141,2,2,2,2
1897.997,21297.377,38.202,1001,141,2,2,2,2
1897.876,21297.451,38.201,1001,141,2,2,2,2
1897.943,21297.496,38.198,1001,141,2,2,2,2
1897.992,21297.375,38.2,1001,141,2,2,2,2
1897.937,21297.496,38.201,1001,141,2,2,2,2
1897.976,21297.416,38.2,1001,141,2,2,2,2
1897.993,21297.418,38.2,1001,141,2,2,2,2
1897.92,21297.453,38.201,1001,141,2,2,2,2
1897.886,21297.451,38.202,1001,141,2,2,2,2
1897.998,21297.418,38.201,1001,141,2,2,2,2
1897.875,21297.41,38.203,1001,141,2,2,2,2
1897.926,21297.494,38.2,1001,141,2,2,2,2
1897.898,21297.451,38.2,1001,141,2,2,2,2
1897.971,21297.498,38.2,1001,141,2,2,2,2
1897.925,21297.412,38.203,1001,141,2,2,2,2
1897.958,21297.414,38.202,1001,141,2,2,2,2
1897.965,21297.498,38.201,1001,141,2,2,2,2
1897.909,21297.453,38.201,1001,141,2,2,2,2
1897.97,21297.375,38.199,1001,141,2,2,2,2
1897.897,21297.492,38.202,1001,141,2,2,2,2
1897.987,21297.457,38.201,1001,141,2,2,2,2
1897.931,21297.412,38.201,1001,141,2,2,2,2
1897.903,21297.41,38.201,1001,141,2,2,2,2
1898.305,21296.898,38.202,1001,181,2,2,2,2
1898.337,21296.941,38.202,1001,181,2,2,2,2
1898.279,21296.896,38.203,1001,181,2,2,2,2
1898.337,21296.9,38.202,1001,181,2,2,2,2
1898.281,21296.938,38.202,1001,181,2,2,2,2
1898.269,21296.895,38.2,1001,181,2,2,2,2
1898.35,21296.943,38.202,1001,181,2,2,2,2
1898.273,21296.895,38.203,1001,181,2,2,2,2
1898.351,21296.984,38.201,1001,181,2,2,2,2
1898.269,21296.938,38.201,1001,181,2,2,2,2
1898.325,21296.941,38.2,1001,181,2,2,2,2
1898.326,21296.982,38.2,1001,181,2,2,2,2
1898.307,21296.98,38.201,1001,181,2,2,2,2
1898.287,21296.938,38.201,1001,181,2,2,2,2
1898.286,21296.896,38.202,1001,181,2,2,2,2
1898.33,21296.898,38.203,1001,181,2,2,2,2
1898.288,21296.98,38.201,1001,181,2,2,2,2
1898.269,21296.979,38.202,1001,181,2,2,2,2
1898.349,21296.9,38.202,1001,181,2,2,2,2
1898.3,21296.98,38.201,1001,181,2,2,2,2
1898.26,21296.895,38.203,1001,181,2,2,2,2
1898.256,21296.979,38.202,1001,181,2,2,2,2
1898.32,21296.982,38.201,1001,181,2,2,2,2
1898.356,21296.9,38.202,1001,181,2,2,2,2
1898.323,21296.898,38.203,1001,181,2,2,2,2
1898.36,21296.984,38.196,1001,181,2,2,2,2
1898.299,21296.896,38.202,1001,181,2,2,2,2
1898.256,21296.936,38.201,1001,181,2,2,2,2
1898.298,21296.939,38.204,1001,181,2,2,2,2
1898.318,21296.939,38.201,1001,181,2,2,2,2
1898.356,21296.943,38.202,1001,181,2,2,2,2
1898.365,21296.984,38.199,1001,181,2,2,2,2
1898.275,21296.938,38.2,1001,181,2,2,2,2
1898.281,21296.98,38.202,1001,181,2,2,2,2
1898.275,21296.979,38.201,1001,181,2,2,2,2
1898.364,21296.943,38.199,1001,181,2,2,2,2
1898.37,21296.943,38.199,1001,181,2,2,2,2
1898.339,21296.984,38.201,1001,181,2,2,2,2
1898.318,21296.898,38.201,1001,181,2,2,2,2
1898.293,21296.939,38.203,1001,181,2,2,2,2
1898.343,21296.9,38.201,1001,181,2,2,2,2
1898.261,21296.936,38.203,1001,181,2,2,2,2
1898.332,21296.982,38.201,1001,181,2,2,2,2
1898.362,21296.9,38.202,1001,181,2,2,2,2
1898.369,21296.902,38.202,1001,181,2,2,2,2
1898.332,21296.941,38.201,1001,181,2,2,2,2
1898.311,21296.939,38.203,1001,181,2,2,2,2
1898.255,21296.895,38.201,1001,181,2,2,2,2
1898.344,21296.984,38.202,1001,181,2,2,2,2
1898.371,21296.986,38.2,1001,181,2,2,2,2
1898.263,21296.979,38.201,1001,181,2,2,2,2
1898.295,21296.98,38.2,1001,181,2,2,2,2
1898.314,21296.982,38.2,1001,181,2,2,2,2
1898.292,21296.896,38.203,1001,181,2,2,2,2
1898.344,21296.941,38.2,1001,181,2,2,2,2
1898.307,21296.939,38.199,1001,181,2,2,2,2
1898.313,21296.898,38.2,1001,181,2,2,2,2
1898.252,21296.979,38.199,1001,181,2,2,2,2
1898.125,21299.381,38.168,1003,281,2,2,2,2
1898.181,21299.426,38.17,1003,281,2,2,2,2
1898.155,21299.383,38.17,1003,281,2,2,2,2
1898.213,21299.387,38.169,1003,281,2,2,2,2
1898.208,21299.467,38.169,1003,281,2,2,2,2
1898.158,21299.465,38.169,1003,281,2,2,2,2
1898.164,21299.465,38.169,1003,281,2,2,2,2
1898.207,21299.428,38.17,1003,281,2,2,2,2
1898.163,21299.424,38.17,1003,281,2,2,2,2
1898.161,21299.383,38.171,1003,281,2,2,2,2
1898.227,21299.428,38.168,1003,281,2,2,2,2
1898.138,21299.422,38.17,1003,281,2,2,2,2
1898.227,21299.469,38.169,1003,281,2,2,2,2
1898.225,21299.389,38.169,1003,281,2,2,2,2
1898.202,21299.467,38.169,1003,281,2,2,2,2
1898.143,21299.383,38.169,1003,281,2,2,2,2
1898.139,21299.463,38.169,1003,281,2,2,2,2
1898.205,21299.387,38.171,1003,281,2,2,2,2
1898.231,21299.389,38.169,1003,281,2,2,2,2
1898.195,21299.467,38.17,1003,281,2,2,2,2
1898.189,21299.385,38.166,1003,281,2,2,2,2
1898.194,21299.387,38.168,1003,281,2,2,2,2
1898.132,21299.381,38.168,1003,281,2,2,2,2
1898.174,21299.385,38.171,1003,281,2,2,2,2
1898.173,21299.465,38.164,1003,281,2,2,2,2
1898.234,21299.469,38.168,1003,281,2,2,2,2
1898.194,21299.426,38.169,1003,281,2,2,2,2
1898.232,21299.43,38.169,1003,281,2,2,2,2
1898.133,21299.463,38.17,1003,281,2,2,2,2
1898.133,21299.422,38.167,1003,281,2,2,2,2
1898.169,21299.424,38.171,1003,281,2,2,2,2
1898.239,21299.43,38.169,1003,281,2,2,2,2
1898.215,21299.469,38.168,1003,281,2,2,2,2
1898.177,21299.465,38.168,1003,281,2,2,2,2
1898.22,21299.428,38.169,1003,281,2,2,2,2
1898.219,21299.387,38.168,1003,281,2,2,2,2
1898.15,21299.424,38.17,1003,281,2,2,2,2
1898.145,21299.463,38.169,1003,281,2,2,2,2
1898.151,21299.463,38.17,1003,281,2,2,2,2
1898.248,21299.471,38.167,1003,281,2,2,2,2
1898.22,21299.469,38.17,1003,281,2,2,2,2
1898.168,21299.385,38.17,1003,281,2,2,2,2
1898.2,21299.426,38.17,1003,281,2,2,2,2
1898.149,21299.383,38.17,1003,281,2,2,2,2
1898.241,21299.471,38.167,1003,281,2,2,2,2
1898.183,21299.467,38.169,1003,281,2,2,2,2
1898.213,21299.428,38.171,1003,281,2,2,2,2
1898.25,21299.389,38.171,1003,281,2,2,2,2
1898.177,21299.426,38.167,1003,281,2,2,2,2
1898.126,21299.422,38.168,1003,281,2,2,2,2
1898.244,21299.389,38.169,1003,281,2,2,2,2
1898.182,21299.385,38.167,1003,281,2,2,2,2
1898.126,21299.463,38.17,1003,281,2,2,2,2
1898.246,21299.43,38.168,1003,281,2,2,2,2
1898.145,21299.422,38.169,1003,281,2,2,2,2
1898.156,21299.424,38.171,1003,281,2,2,2,2
1898.199,21299.387,38.17,1003,281,2,2,2,2
1898.136,21299.383,38.171,1003,281,2,2,2,2
1898.187,21299.426,38.171,1003,281,2,2,2,2
1898.237,21299.389,38.17,1003,281,2,2,2,2
1898.189,21299.467,38.169,1003,281,2,2,2,2
1890.465,21294.365,38.543,2804,441,2,1.807,1.051,1
1890.399,21294.271,38.541,2804,441,2,1.807,1.051,1
1890.137,21293.857,39.147,2804,461,2,1.585,1.544,
1889.813,21293.977,39.432,2804,481,2,2,1.358,2.322
1889.769,21293.928,39.468,2804,481,2,2,1.358,2.322
1889.831,21293.932,39.445,2804,481,2,2,1.358,2.322
1889.786,21293.93,39.389,2804,481,2,2,1.358,2.322
1889.783,21293.975,39.412,2804,481,2,2,1.358,2.322
1891.016,21299.182,39.003,2861,521,2.585,1.503,1.613,2
1891.044,21299.225,39.019,2861,521,2.585,1.503,1.613,2
1891.053,21299.186,39.038,2861,521,2.585,1.503,1.613,2
1891.051,21299.186,39.024,2861,521,2.585,1.503,1.613,2
1891.092,21299.227,39.056,2861,521,2.585,1.503,1.613,2
1891.059,21299.225,39.035,2861,521,2.585,1.503,1.613,2
1891.016,21299.182,39.003,2861,521,2.585,1.503,1.613,2
1891.044,21299.225,39.019,2861,521,2.585,1.503,1.613,2
1890.702,21299.445,39.109,2861,541,2.585,1.503,1.694,
1891.171,21299.393,38.998,2861,561,2.585,1.503,1.64,2.322
1891.218,21299.475,38.93,2861,561,2.585,1.503,1.64,2.322
1891.125,21299.471,38.973,2861,561,2.585,1.503,1.64,2.322
1891.206,21299.475,38.94,2861,561,2.585,1.503,1.64,2.322
1891.207,21299.395,38.942,2861,561,2.585,1.503,1.64,2.322
1891.131,21299.391,38.975,2861,561,2.585,1.503,1.64,2.322
1891.143,21299.391,38.952,2861,561,2.585,1.503,1.64,2.322
1891.222,21299.395,38.919,2861,561,2.585,1.503,1.64,2.322
1891.181,21299.393,38.949,2861,561,2.585,1.503,1.64,2.322
1891.214,21299.395,38.93,2861,561,2.585,1.503,1.64,2.322
1891.131,21299.391,38.975,2861,561,2.585,1.503,1.64,2.322
1891.125,21299.471,38.973,2861,561,2.585,1.503,1.64,2.322
1891.171,21299.393,38.998,2861,561,2.585,1.503,1.64,2.322
1891.143,21299.391,38.952,2861,561,2.585,1.503,1.64,2.322
1891.171,21299.393,38.998,2861,561,2.585,1.503,1.64,2.322
1891.353,21298.84,39.046,2861,621,2.585,1.222,1.363,1
1891.352,21298.84,39.02,2861,621,2.585,1.222,1.363,1
1891.35,21298.84,39.007,2861,621,2.585,1.222,1.363,1
1891.35,21298.84,39.007,2861,621,2.585,1.222,1.363,1
1891.353,21298.84,39.046,2861,621,2.585,1.222,1.363,1
1891.352,21298.84,39.02,2861,621,2.585,1.222,1.363,1
1899.143,21298.479,38.626,3259,661,1,2,1.644,1.585
1899.125,21298.396,38.697,3259,661,1,2,1.644,1.585
1899.138,21298.438,38.666,3259,661,1,2,1.644,1.585
1899.127,21298.438,38.668,3259,661,1,2,1.644,1.585
1899.13,21298.396,38.701,3259,661,1,2,1.644,1.585
1899.474,21297.52,39.194,3259,681,2,1.807,0.28,2
1899.415,21297.516,39.139,3259,681,2,1.807,0.28,2
1899.465,21297.52,39.139,3259,681,2,1.807,0.28,2
1899.439,21297.518,39.224,3259,681,2,1.807,0.28,2
1899.475,21297.52,39.187,3259,681,2,1.807,0.28,2
1893.608,21298.852,39.128,3029,741,1.585,1.737,1.632,1
1893.541,21298.768,39.128,3029,741,1.585,1.737,1.632,1
1893.589,21298.811,39.125,3029,741,1.585,1.737,1.632,1
1893.572,21298.809,39.127,3029,741,1.585,1.737,1.632,1
1893.679,21299.018,39.085,3029,761,2,2.17,1.415,1.585
1893.688,21299.1,39.056,3029,761,2,2.17,1.415,1.585
1893.7,21299.059,39.073,3029,761,2,2.17,1.415,1.585
1893.716,21299.02,39.092,3029,761,2,2.17,1.415,1.585
1893.742,21299.063,39.082,3029,761,2,2.17,1.415,1.585
1893.722,21299.102,39.062,3029,761,2,2.17,1.415,1.585
1893.621,21297.475,38.752,3027,941,2.322,1.138,1.399,1
1893.624,21297.475,38.762,3027,941,2.322,1.138,1.399,1
1894.202,21299.572,38.888,3030,961,2,1.585,1.939,1
1894.192,21299.531,38.916,3030,961,2,1.585,1.939,1
1894.247,21299.535,38.916,3030,961,2,1.585,1.939,1
1894.144,21299.568,38.887,3030,961,2,1.585,1.939,1
1894.146,21299.529,38.914,3030,961,2,1.585,1.939,1
1894.174,21299.57,38.888,3030,961,2,1.585,1.939,1
1894.187,21299.572,38.887,3030,961,2,1.585,1.939,1
1894.216,21299.574,38.888,3030,961,2,1.585,1.939,1
1894.129,21299.568,38.887,3030,961,2,1.585,1.939,1
1894.235,21299.535,38.917,3030,961,2,1.585,1.939,1
1894.16,21299.57,38.888,3030,961,2,1.585,1.939,1
1894.243,21299.574,38.888,3030,961,2,1.585,1.939,1
1894.179,21299.531,38.917,3030,961,2,1.585,1.939,1
1894.209,21299.533,38.918,3030,961,2,1.585,1.939,1
1894.164,21299.529,38.917,3030,961,2,1.585,1.939,1
1894.229,21299.574,38.888,3030,961,2,1.585,1.939,1
1894.221,21299.533,38.917,3030,961,2,1.585,1.939,1
1894.133,21299.527,38.915,3030,961,2,1.585,1.939,1
1895.399,21292.916,38.813,3074,981,2,1.585,1.503,1
1895.4,21292.961,38.783,3074,981,2,1.585,1.503,1
1895.396,21292.916,38.839,3074,981,2,1.585,1.503,1
1895.402,21292.916,38.779,3074,981,2,1.585,1.503,1
1895.397,21292.961,38.837,3074,981,2,1.585,1.503,1
1895.397,21292.961,38.83,3074,981,2,1.585,1.503,1
1895.396,21292.916,38.852,3074,981,2,1.585,1.503,1
1895.401,21292.916,38.785,3074,981,2,1.585,1.503,1
1895.395,21292.961,38.85,3074,981,2,1.585,1.503,1
1895.4,21292.916,38.762,3074,981,2,1.585,1.503,1
1895.398,21292.916,38.825,3074,981,2,1.585,1.503,1
1895.399,21292.961,38.767,3074,981,2,1.585,1.503,1
1895.401,21292.916,38.755,3074,981,2,1.585,1.503,1
1895.393,21292.961,38.863,3074,981,2,1.585,1.503,1
1895.4,21292.916,38.799,3074,981,2,1.585,1.503,1
1895.4,21292.916,38.82,3074,981,2,1.585,1.503,1
1895.4,21292.961,38.76,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.817,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.795,3074,981,2,1.585,1.503,1
1895.395,21292.916,38.859,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.788,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.824,3074,981,2,1.585,1.503,1
1895.396,21292.961,38.844,3074,981,2,1.585,1.503,1
1895.397,21292.916,38.832,3074,981,2,1.585,1.503,1
1895.395,21292.961,38.857,3074,981,2,1.585,1.503,1
1895.4,21292.916,38.792,3074,981,2,1.585,1.503,1
1895.394,21292.961,38.87,3074,981,2,1.585,1.503,1
1895.392,21292.914,38.87,3074,981,2,1.585,1.503,1
1895.395,21292.916,38.866,3074,981,2,1.585,1.503,1
1895.4,21292.916,38.806,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.774,3074,981,2,1.585,1.503,1
1895.399,21292.961,38.752,3074,981,2,1.585,1.503,1
1895.397,21292.916,38.846,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.802,3074,981,2,1.585,1.503,1
1895.401,21292.916,38.771,3074,981,2,1.585,1.503,1
1895.398,21292.961,38.81,3074,981,2,1.585,1.503,1
1894.54,21293.051,38.682,3074,1041,2.322,1.926,1.424,1
1894.53,21293.098,38.655,3074,1041,2.322,1.926,1.424,1
1894.544,21293.098,38.707,3074,1041,2.322,1.926,1.424,1
1894.55,21293.098,38.727,3074,1041,2.322,1.926,1.424,1
1894.542,21293.051,38.749,3074,1041,2.322,1.926,1.424,1
1894.544,21293.051,38.726,3074,1041,2.322,1.926,1.424,1
1894.529,21293.051,38.666,3074,1041,2.322,1.926,1.424,1
1894.547,21293.051,38.703,3074,1041,2.322,1.926,1.424,1
1894.533,21293.098,38.674,3074,1041,2.322,1.926,1.424,1
1894.545,21293.098,38.731,3074,1041,2.322,1.926,1.424,1
1894.541,21293.051,38.691,3074,1041,2.322,1.926,1.424,1
1894.54,21293.051,38.732,3074,1041,2.322,1.926,1.424,1
1894.556,21293.098,38.747,3074,1041,2.322,1.926,1.424,1
1894.542,21293.098,38.688,3074,1041,2.322,1.926,1.424,1
1894.531,21293.098,38.647,3074,1041,2.322,1.926,1.424,1
1894.54,21293.051,38.707,3074,1041,2.322,1.926,1.424,1
1894.54,21293.051,38.74,3074,1041,2.322,1.926,1.424,1
1894.546,21293.098,38.699,3074,1041,2.322,1.926,1.424,1
1894.544,21293.098,38.715,3074,1041,2.322,1.926,1.424,1
1894.537,21293.098,38.668,3074,1041,2.322,1.926,1.424,1
1894.541,21293.051,38.716,3074,1041,2.322,1.926,1.424,1
1894.528,21293.051,38.657,3074,1041,2.322,1.926,1.424,1
1894.624,21292.963,39.073,3074,1061,2,2,1.492,1
1894.541,21292.959,39.08,3074,1061,2,2,1.492,1
1894.615,21292.963,39.075,3074,1061,2,2,1.492,1
1894.512,21292.957,39.11,3074,1061,2,2,1.492,1
1894.581,21292.961,39.071,3074,1061,2,2,1.492,1
1894.553,21292.959,39.079,3074,1061,2,2,1.492,1
1894.532,21292.959,39.097,3074,1061,2,2,1.492,1
1894.501,21292.957,39.119,3074,1061,2,2,1.492,1
1894.55,21292.959,39.063,3074,1061,2,2,1.492,1
1894.54,21292.959,39.065,3074,1061,2,2,1.492,1
1894.52,21292.957,39.099,3074,1061,2,2,1.492,1
1894.531,21292.959,39.083,3074,1061,2,2,1.492,1
1894.527,21292.959,39.088,3074,1061,2,2,1.492,1
1894.513,21292.957,39.103,3074,1061,2,2,1.492,1
1894.507,21292.957,39.114,3074,1061,2,2,1.492,1
1895.057,21299.061,38.816,3080,1121,2,1.807,1.515,2.585
1895.061,21299.02,38.849,3080,1121,2,1.807,1.515,2.585
1895.05,21299.061,38.838,3080,1121,2,1.807,1.515,2.585
1895.043,21299.059,38.86,3080,1121,2,1.807,1.515,2.585
